Bwd_Pkt_Len_Std,Pkt_Len_Var,Pkt_Size_Avg,Pkt_Len_Std,Bwd_Seg_Size_Avg,Bwd_Pkt_Len_Mean,Subflow_Bwd_Byts,Pkt_Len_Mean,Tot_Len_Fwd_Pkts,Subflow_Fwd_Bytes,Label
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
0.9576523677553859,0.5565455217784173,0.24496652886481876,0.5547568156379413,0.40347738549666806,0.40347738549666806,0.5073578745173358,0.2645426967735091,0.3578213260994782,0.3578213260994782,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
0.6899111449754248,0.7370578726507782,0.4352559367025275,0.7335647219095323,0.24210209350354284,0.242102093503543,0.5980369733869348,0.48982762880322706,1.1364255140280832,1.1364255140280832,0
-0.7564896340891374,0.5214043106456557,0.6804353929995137,0.5200441167011312,0.811437598952872,0.811437598952872,0.38914723709217547,0.5822104305690742,-0.05006794747134715,-0.05006794747134715,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
-0.7564896340891374,-0.07239385216737174,0.12311914841800888,-0.057488238805337266,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,0.011093012404267142,-0.05006794747134715,-0.05006794747134715,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
1.4290505949364076,1.1416520344237127,0.9036374932510084,1.1362816825140025,0.9570721965188174,0.9570721965188174,1.10796655130942,0.9690120193675787,1.2536773304966813,1.2536773304966813,0
-0.7564896340891374,-0.3713168527668227,0.45087262795149774,-0.33600688543186075,0.4320963345175391,0.4320963345175391,0.313874988607324,0.42898302999944116,0.33873650037482367,0.33873650037482367,0
-0.7564896340891374,-1.2408279508011093,-1.260742086607711,-1.1241635713232279,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.244904796284668,-0.4075183090702719,-0.4075183090702719,0
-0.7564896340891374,0.6955965769960449,0.8047747617090878,0.6924305490132928,0.9555210610358367,0.9555210610358367,0.499160078788364,0.7102631606009149,-0.02797409890031183,-0.02797409890031183,0
-0.7564896340891374,0.11151426050586266,0.5608529415733033,0.11892671252616145,0.5736683280551211,0.5736683280551211,0.20760195228752104,0.4592072892774582,0.04025269308149319,0.04025269308149319,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
-0.7564896340891374,-0.14172824741381015,-0.31636837497542397,-0.12313082031693591,0.15452688231854403,0.15452688231854403,-0.11242743104016818,-0.38322359879782936,-1.0605015558558455,-1.0605015558558455,0
-0.7564896340891374,-0.3493825720257594,0.48647873549748855,-0.31601162873659333,0.40521733630968026,0.40521733630968026,0.07898363606614665,0.3827995396039152,0.05761011108384632,0.05761011108384632,0
-0.7564896340891374,0.33189162128897515,0.5763947598161927,0.33357842086025746,0.6714985967198398,0.6714985967198398,0.28229883771848113,0.4751838495076916,-0.05006794747134715,-0.05006794747134715,0
-0.7564896340891374,0.19709627915626415,0.5447526165709415,0.20193795336173667,0.6335309181193495,0.6335309181193495,0.4686479487606361,0.5257189230688006,0.28838942080582597,0.28838942080582597,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
1.6013340977724864,1.3627071062745393,1.1522477042206065,1.3569243452071094,1.3664412756789874,1.3664412756789874,1.6149250887839304,1.239579090360542,1.1598084933702426,1.1598084933702426,0
-0.7564896340891374,0.796289419366728,0.9200935994161439,0.7923842542819252,1.0796982046330794,1.0796982046330794,0.8103233453985302,0.9129903347498259,0.35408347908661236,0.35408347908661236,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
-0.7564896340891374,0.33189162128897515,0.5914155239872301,0.3335784208606133,0.67868751445842,0.67868751445842,0.28778783178975037,0.4906277573844715,-0.02797409890031183,-0.02797409890031183,0
-0.7564896340891374,0.19839481091416686,0.5420120728359832,0.20320119356853503,0.5960650389702021,0.5960650389702021,0.22470263668804827,0.43984375235170087,-0.01740997114271303,-0.01740997114271303,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
1.4289681807984111,1.143625048048862,0.9127716304253062,1.1382496732047918,0.9369768195963534,0.9369768195963534,0.9176351479050051,0.9466791361516974,0.9043060792164929,0.9043060792164929,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
1.5088766735911254,1.2410017239393702,0.8756147356291517,1.235411292468348,1.0164479137685007,1.0164479137685007,1.3470585891709994,0.9530206328879121,1.2741010397877475,1.2741010397877475,0
-0.7564896340891374,0.2880809992955817,0.6490885232435976,0.2906875010890847,0.6892398006256771,0.6892398006256771,0.2958448771360295,0.5499509284386523,0.07417827725852318,0.07417827725852318,0
1.141454464156802,1.1565256552351206,0.8807524762901049,1.1511181327260158,0.7519078688295188,0.7519078688295188,0.559415651344966,0.9136003076271242,1.1802271019679564,1.1802271019679564,0
-0.7564896340891374,0.008306630094579319,0.24496652886481876,0.019550861471487675,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,0.18811835558045162,0.2746354530862584,0.2746354530862584,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
-0.7564896340891374,-0.3493825720257594,0.36985173453292736,-0.31601162873659333,0.32066937330581496,0.32066937330581496,0.014428262845564055,0.2631659518275106,-0.05006794747134715,-0.05006794747134715,0
-0.7564896340891374,0.25819208504678776,0.5814578363290002,0.26148188193134075,0.6414111186887277,0.6414111186887277,0.25932597941939084,0.48038923386024773,0.00284173253383717,0.00284173253383717,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
1.4700064143235472,1.167853628589537,0.7894410821911524,1.1624188512177644,0.9835496119706425,0.9835496119706425,0.9533122278144414,0.8192781373606556,-0.20357367228485934,-0.20357367228485934,1
-0.7564896340891374,0.17641786490138178,0.6314280106029438,0.18183583403680798,0.637489961485776,0.637489961485776,0.2563320366004308,0.5317809786978359,0.09769849512197733,0.09769849512197733,0
-0.7564896340891374,-1.2889778136040224,0.3208443521363577,-1.2970256039289982,0.24596169316100672,0.24596169316100672,0.17031208009253876,0.2951285783736742,0.27927802400936064,0.27927802400936064,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
-0.7564896340891374,0.5044771291273052,0.676380365289488,0.503336672771904,0.8009973449943156,0.8009973449943156,0.381175732317052,0.5780367596973508,-0.038853619917743595,-0.038853619917743595,0
-0.7564896340891374,-0.3493825720257594,0.4770451764565724,-0.31601162873659333,0.3982127588909682,0.3982127588909682,0.07363539237757014,0.37311400913103954,0.04903472981126528,0.04903472981126528,0
-0.7564896340891374,-0.3713168527668227,0.302459106333425,-0.33600688543186075,0.32066937330581496,0.32066937330581496,0.22801340448299706,0.276216796075017,0.1968011724045896,0.1968011724045896,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
1.1609061586040517,1.141228658727803,0.849838322576968,1.1358593884599593,0.6915483014989475,0.6915483014989475,0.6395618120916443,0.8889096786231746,1.1802271019679564,1.1802271019679564,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
-0.7564896340891374,0.15323296668539077,0.6106906465177231,0.1593300976401865,0.617300764803138,0.617300764803138,0.24091686773572552,0.5104500038066125,0.08218820164653631,0.08218820164653631,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,1
1.4248568825222114,1.1458968110001528,0.8265487675089065,1.1405156878755278,0.9552490076005227,0.9552490076005227,1.434892258799149,0.9073869152100495,1.3429951577616173,1.3429951577616173,0
1.519856702902285,1.2266621159160518,0.8999428341735932,1.2210995714179553,1.1226513173888086,1.1226513173888086,1.3761484952242538,0.9761168008756189,1.0169503658991912,1.0169503658991912,0
-0.7564896340891374,-1.2889778136040224,-1.429799143914923,-1.2970256039289982,-1.2655854392614398,-1.2655854392614398,-1.1967336363895824,-1.4138345916541066,-1.31310995795197,-1.31310995795197,0
-0.7564896340891374,0.37476255044625484,0.5336884123578904,0.37563602690919495,0.7193580078030607,0.7193580078030607,0.5344682576715262,0.5457959738311705,0.5105126664646205,0.5105126664646205,0
1.4700064143235472,1.167853628589537,0.7894410821911524,1.1624188512177644,0.9835496119706425,0.9835496119706425,0.9533122278144414,0.8192781373606556,-0.20357367228485934,-0.20357367228485934,1
1.4290505949364076,1.1416923146000806,0.9042911439925292,1.1363218598591223,0.9570721965188174,0.9570721965188174,1.10796655130942,0.9696875927040395,1.2549482538038768,1.2549482538038768,0
1.5359020063180593,1.2850929859282167,1.0316761402776746,1.2794241270788187,1.191677428787802,1.191677428787802,1.5830333732660875,1.118126774547156,1.2865262281021823,1.2865262281021823,0
